Bus_ID,Date,Year,Month,Depot_Name,Bus_Type,Owner_Type,Bus_Age_Months,KMs_Run_Monthly,Total_Breakdowns
BUS-1286,2024-05-01,2024,5,Swargate,e-Bus,Private,47,4358,2
BUS-1286,2024-06-01,2024,6,Swargate,e-Bus,Private,48,6771,0
BUS-1286,2024-07-01,2024,7,Swargate,e-Bus,Private,49,3343,0
BUS-1286,2024-08-01,2024,8,Swargate,e-Bus,Private,50,6284,0
BUS-1286,2024-09-01,2024,9,Swargate,e-Bus,Private,51,3720,0
BUS-1286,2024-10-01,2024,10,Swargate,e-Bus,Private,52,6422,0
BUS-1286,2024-11-01,2024,11,Swargate,e-Bus,Private,53,3385,0
BUS-1286,2024-12-01,2024,12,Swargate,e-Bus,Private,54,7874,0
BUS-1287,2022-01-01,2022,1,Nigdi,Diesel,Private,26,4730,0
BUS-1287,2022-02-01,2022,2,Nigdi,Diesel,Private,27,6601,0
BUS-1287,2022-03-01,2022,3,Nigdi,Diesel,Private,28,5544,0
BUS-1287,2022-04-01,2022,4,Nigdi,Diesel,Private,29,3200,0
BUS-1287,2022-05-01,2022,5,Nigdi,Diesel,Private,30,4748,0
BUS-1287,2022-06-01,2022,6,Nigdi,Diesel,Private,31,6107,0
BUS-1287,2022-07-01,2022,7,Nigdi,Diesel,Private,32,6803,0
BUS-1287,2022-08-01,2022,8,Nigdi,Diesel,Private,33,4590,0
BUS-1287,2022-09-01,2022,9,Nigdi,Diesel,Private,34,4186,0
BUS-1287,2022-10-01,2022,10,Nigdi,Diesel,Private,35,3395,0
BUS-1287,2022-11-01,2022,11,Nigdi,Diesel,Private,36,4817,0
BUS-1287,2022-12-01,2022,12,Nigdi,Diesel,Private,37,4839,0
BUS-1287,2023-01-01,2023,1,Nigdi,Diesel,Private,38,4900,0
BUS-1287,2023-02-01,2023,2,Nigdi,Diesel,Private,39,7123,0
BUS-1287,2023-03-01,2023,3,Nigdi,Diesel,Private,40,5547,0
BUS-1287,2023-04-01,2023,4,Nigdi,Diesel,Private,41,3958,0
BUS-1287,2023-05-01,2023,5,Nigdi,Diesel,Private,42,7341,0
BUS-1287,2023-06-01,2023,6,Nigdi,Diesel,Private,43,4523,0
BUS-1287,2023-07-01,2023,7,Nigdi,Diesel,Private,44,3913,0
BUS-1287,2023-08-01,2023,8,Nigdi,Diesel,Private,45,6863,0
BUS-1287,2023-09-01,2023,9,Nigdi,Diesel,Private,46,4072,2
BUS-1287,2023-10-01,2023,10,Nigdi,Diesel,Private,47,7400,0
BUS-1287,2023-11-01,2023,11,Nigdi,Diesel,Private,48,5637,0
BUS-1287,2023-12-01,2023,12,Nigdi,Diesel,Private,49,4386,0
BUS-1287,2024-01-01,2024,1,Nigdi,Diesel,Private,50,6866,0
BUS-1287,2024-02-01,2024,2,Nigdi,Diesel,Private,51,4306,0
BUS-1287,2024-03-01,2024,3,Nigdi,Diesel,Private,52,5295,0
BUS-1287,2024-04-01,2024,4,Nigdi,Diesel,Private,53,6620,0
BUS-1287,2024-05-01,2024,5,Nigdi,Diesel,Private,54,4641,0
BUS-1287,2024-06-01,2024,6,Nigdi,Diesel,Private,55,4977,0
BUS-1287,2024-07-01,2024,7,Nigdi,Diesel,Private,56,6214,0
BUS-1287,2024-08-01,2024,8,Nigdi,Diesel,Private,57,4450,0
BUS-1287,2024-09-01,2024,9,Nigdi,Diesel,Private,58,6677,1
BUS-1287,2024-10-01,2024,10,Nigdi,Diesel,Private,59,7827,3
BUS-1287,2024-11-01,2024,11,Nigdi,Diesel,Private,60,3439,0
BUS-1287,2024-12-01,2024,12,Nigdi,Diesel,Private,61,5521,2
BUS-1288,2022-01-01,2022,1,Bhosari,CNG,Private,11,4706,0
BUS-1288,2022-02-01,2022,2,Bhosari,CNG,Private,12,7841,0
BUS-1288,2022-03-01,2022,3,Bhosari,CNG,Private,13,3388,3
BUS-1288,2022-04-01,2022,4,Bhosari,CNG,Private,14,4792,0
BUS-1288,2022-05-01,2022,5,Bhosari,CNG,Private,15,3035,0
BUS-1288,2022-06-01,2022,6,Bhosari,CNG,Private,16,5396,0
BUS-1288,2022-07-01,2022,7,Bhosari,CNG,Private,17,5896,0
BUS-1288,2022-08-01,2022,8,Bhosari,CNG,Private,18,5162,0
BUS-1288,2022-09-01,2022,9,Bhosari,CNG,Private,19,5982,0
BUS-1288,2022-10-01,2022,10,Bhosari,CNG,Private,20,6818,0
BUS-1288,2022-11-01,2022,11,Bhosari,CNG,Private,21,6869,0
BUS-1288,2022-12-01,2022,12,Bhosari,CNG,Private,22,3676,0
BUS-1288,2023-01-01,2023,1,Bhosari,CNG,Private,23,7811,0
BUS-1288,2023-02-01,2023,2,Bhosari,CNG,Private,24,3866,2
BUS-1288,2023-03-01,2023,3,Bhosari,CNG,Private,25,7666,0
BUS-1288,2023-04-01,2023,4,Bhosari,CNG,Private,26,7543,0
BUS-1288,2023-05-01,2023,5,Bhosari,CNG,Private,27,4840,1
BUS-1288,2023-06-01,2023,6,Bhosari,CNG,Private,28,6673,0
BUS-1288,2023-07-01,2023,7,Bhosari,CNG,Private,29,3214,1
BUS-1288,2023-08-01,2023,8,Bhosari,CNG,Private,30,3875,0
BUS-1288,2023-09-01,2023,9,Bhosari,CNG,Private,31,6592,0
BUS-1288,2023-10-01,2023,10,Bhosari,CNG,Private,32,7463,0
BUS-1288,2023-11-01,2023,11,Bhosari,CNG,Private,33,4388,3
BUS-1288,2023-12-01,2023,12,Bhosari,CNG,Private,34,3311,0
BUS-1288,2024-01-01,2024,1,Bhosari,CNG,Private,35,4072,0
BUS-1288,2024-02-01,2024,2,Bhosari,CNG,Private,36,5851,0
BUS-1288,2024-03-01,2024,3,Bhosari,CNG,Private,37,7510,0
BUS-1288,2024-04-01,2024,4,Bhosari,CNG,Private,38,5522,3
BUS-1288,2024-05-01,2024,5,Bhosari,CNG,Private,39,3105,1
BUS-1288,2024-06-01,2024,6,Bhosari,CNG,Private,40,4664,0
BUS-1288,2024-07-01,2024,7,Bhosari,CNG,Private,41,4795,0
BUS-1288,2024-08-01,2024,8,Bhosari,CNG,Private,42,6659,0
BUS-1288,2024-09-01,2024,9,Bhosari,CNG,Private,43,7522,0
BUS-1288,2024-10-01,2024,10,Bhosari,CNG,Private,44,4131,0
BUS-1288,2024-11-01,2024,11,Bhosari,CNG,Private,45,4592,0
BUS-1288,2024-12-01,2024,12,Bhosari,CNG,Private,46,3586,0
BUS-1289,2022-01-01,2022,1,Hinjewadi,Diesel,Private,120,5340,0
BUS-1289,2022-02-01,2022,2,Hinjewadi,Diesel,Private,121,7108,0
BUS-1289,2022-03-01,2022,3,Hinjewadi,Diesel,Private,122,3045,0
BUS-1289,2022-04-01,2022,4,Hinjewadi,Diesel,Private,123,7237,0
BUS-1289,2022-05-01,2022,5,Hinjewadi,Diesel,Private,124,7280,0
BUS-1289,2022-06-01,2022,6,Hinjewadi,Diesel,Private,125,5844,3
BUS-1289,2022-07-01,2022,7,Hinjewadi,Diesel,Private,126,5350,2
BUS-1289,2022-08-01,2022,8,Hinjewadi,Diesel,Private,127,7224,0
BUS-1289,2022-09-01,2022,9,Hinjewadi,Diesel,Private,128,6894,3
BUS-1289,2022-10-01,2022,10,Hinjewadi,Diesel,Private,129,3318,0
BUS-1289,2022-11-01,2022,11,Hinjewadi,Diesel,Private,130,7317,0
BUS-1289,2022-12-01,2022,12,Hinjewadi,Diesel,Private,131,7320,0
BUS-1289,2023-01-01,2023,1,Hinjewadi,Diesel,Private,132,3971,0
BUS-1289,2023-02-01,2023,2,Hinjewadi,Diesel,Private,133,5991,3
BUS-1289,2023-03-01,2023,3,Hinjewadi,Diesel,Private,134,7502,0
BUS-1289,2023-04-01,2023,4,Hinjewadi,Diesel,Private,135,6609,0
BUS-1289,2023-05-01,2023,5,Hinjewadi,Diesel,Private,136,7414,2
BUS-1289,2023-06-01,2023,6,Hinjewadi,Diesel,Private,137,7821,0
BUS-1289,2023-07-01,2023,7,Hinjewadi,Diesel,Private,138,7076,0
BUS-1289,2023-08-01,2023,8,Hinjewadi,Diesel,Private,139,5347,0
BUS-1289,2023-09-01,2023,9,Hinjewadi,Diesel,Private,140,4755,0
BUS-1289,2023-10-01,2023,10,Hinjewadi,Diesel,Private,141,4472,0
BUS-1289,2023-11-01,2023,11,Hinjewadi,Diesel,Private,142,5893,0
BUS-1289,2023-12-01,2023,12,Hinjewadi,Diesel,Private,143,5852,3
BUS-1289,2024-01-01,2024,1,Hinjewadi,Diesel,Private,144,7050,0
BUS-1289,2024-02-01,2024,2,Hinjewadi,Diesel,Private,145,5146,0
BUS-1289,2024-03-01,2024,3,Hinjewadi,Diesel,Private,146,5781,0
BUS-1289,2024-04-01,2024,4,Hinjewadi,Diesel,Private,147,6390,0
BUS-1289,2024-05-01,2024,5,Hinjewadi,Diesel,Private,148,6103,0
BUS-1289,2024-06-01,2024,6,Hinjewadi,Diesel,Private,149,4770,3
BUS-1289,2024-07-01,2024,7,Hinjewadi,Diesel,Private,150,5539,0
BUS-1289,2024-08-01,2024,8,Hinjewadi,Diesel,Private,151,6134,2
BUS-1289,2024-09-01,2024,9,Hinjewadi,Diesel,Private,152,6880,0
BUS-1289,2024-10-01,2024,10,Hinjewadi,Diesel,Private,153,7291,1
BUS-1289,2024-11-01,2024,11,Hinjewadi,Diesel,Private,154,4289,0
BUS-1289,2024-12-01,2024,12,Hinjewadi,Diesel,Private,155,7789,0
BUS-1290,2022-01-01,2022,1,Kothrud,CNG,Private,13,7688,0
BUS-1290,2022-02-01,2022,2,Kothrud,CNG,Private,14,6583,0
BUS-1290,2022-03-01,2022,3,Kothrud,CNG,Private,15,6775,0
BUS-1290,2022-04-01,2022,4,Kothrud,CNG,Private,16,6914,0
BUS-1290,2022-05-01,2022,5,Kothrud,CNG,Private,17,6567,0
BUS-1290,2022-06-01,2022,6,Kothrud,CNG,Private,18,5425,0
BUS-1290,2022-07-01,2022,7,Kothrud,CNG,Private,19,6658,0
BUS-1290,2022-08-01,2022,8,Kothrud,CNG,Private,20,5747,0
BUS-1290,2022-09-01,2022,9,Kothrud,CNG,Private,21,3741,0
BUS-1290,2022-10-01,2022,10,Kothrud,CNG,Private,22,5448,0
BUS-1290,2022-11-01,2022,11,Kothrud,CNG,Private,23,3263,0
BUS-1290,2022-12-01,2022,12,Kothrud,CNG,Private,24,4903,0
BUS-1290,2023-01-01,2023,1,Kothrud,CNG,Private,25,5749,1
BUS-1290,2023-02-01,2023,2,Kothrud,CNG,Private,26,6520,0
BUS-1290,2023-03-01,2023,3,Kothrud,CNG,Private,27,7405,0
BUS-1290,2023-04-01,2023,4,Kothrud,CNG,Private,28,3253,3
BUS-1290,2023-05-01,2023,5,Kothrud,CNG,Private,29,3816,0
BUS-1290,2023-06-01,2023,6,Kothrud,CNG,Private,30,4225,0
BUS-1290,2023-07-01,2023,7,Kothrud,CNG,Private,31,5028,0
BUS-1290,2023-08-01,2023,8,Kothrud,CNG,Private,32,7758,0
BUS-1290,2023-09-01,2023,9,Kothrud,CNG,Private,33,6360,0
BUS-1290,2023-10-01,2023,10,Kothrud,CNG,Private,34,4413,3
BUS-1290,2023-11-01,2023,11,Kothrud,CNG,Private,35,3714,0
BUS-1290,2023-12-01,2023,12,Kothrud,CNG,Private,36,6179,2
BUS-1290,2024-01-01,2024,1,Kothrud,CNG,Private,37,5236,0
BUS-1290,2024-02-01,2024,2,Kothrud,CNG,Private,38,6186,0
BUS-1290,2024-03-01,2024,3,Kothrud,CNG,Private,39,7472,0
BUS-1290,2024-04-01,2024,4,Kothrud,CNG,Private,40,5317,0
BUS-1290,2024-05-01,2024,5,Kothrud,CNG,Private,41,6382,1
BUS-1290,2024-06-01,2024,6,Kothrud,CNG,Private,42,5102,1
BUS-1290,2024-07-01,2024,7,Kothrud,CNG,Private,43,7220,0
BUS-1290,2024-08-01,2024,8,Kothrud,CNG,Private,44,3118,0
BUS-1290,2024-09-01,2024,9,Kothrud,CNG,Private,45,7494,0
BUS-1290,2024-10-01,2024,10,Kothrud,CNG,Private,46,4051,0
BUS-1290,2024-11-01,2024,11,Kothrud,CNG,Private,47,5758,0
BUS-1290,2024-12-01,2024,12,Kothrud,CNG,Private,48,5765,0
BUS-1291,2022-01-01,2022,1,Hinjewadi,Diesel,Private,42,5855,0
BUS-1291,2022-02-01,2022,2,Hinjewadi,Diesel,Private,43,7675,0
BUS-1291,2022-03-01,2022,3,Hinjewadi,Diesel,Private,44,4344,0
BUS-1291,2022-04-01,2022,4,Hinjewadi,Diesel,Private,45,6221,0
BUS-1291,2022-05-01,2022,5,Hinjewadi,Diesel,Private,46,3626,3
BUS-1291,2022-06-01,2022,6,Hinjewadi,Diesel,Private,47,6784,0
BUS-1291,2022-07-01,2022,7,Hinjewadi,Diesel,Private,48,3273,0
BUS-1291,2022-08-01,2022,8,Hinjewadi,Diesel,Private,49,5378,0
BUS-1291,2022-09-01,2022,9,Hinjewadi,Diesel,Private,50,7613,0
BUS-1291,2022-10-01,2022,10,Hinjewadi,Diesel,Private,51,5010,0
BUS-1291,2022-11-01,2022,11,Hinjewadi,Diesel,Private,52,7507,0
BUS-1291,2022-12-01,2022,12,Hinjewadi,Diesel,Private,53,7041,0
BUS-1291,2023-01-01,2023,1,Hinjewadi,Diesel,Private,54,7865,0
BUS-1291,2023-02-01,2023,2,Hinjewadi,Diesel,Private,55,3779,0
BUS-1291,2023-03-01,2023,3,Hinjewadi,Diesel,Private,56,6955,2
BUS-1291,2023-04-01,2023,4,Hinjewadi,Diesel,Private,57,3618,3
BUS-1291,2023-05-01,2023,5,Hinjewadi,Diesel,Private,58,5310,0
BUS-1291,2023-06-01,2023,6,Hinjewadi,Diesel,Private,59,4784,3
BUS-1291,2023-07-01,2023,7,Hinjewadi,Diesel,Private,60,7475,2
BUS-1291,2023-08-01,2023,8,Hinjewadi,Diesel,Private,61,7516,0
BUS-1291,2023-09-01,2023,9,Hinjewadi,Diesel,Private,62,5858,0
BUS-1291,2023-10-01,2023,10,Hinjewadi,Diesel,Private,63,5382,0
BUS-1291,2023-11-01,2023,11,Hinjewadi,Diesel,Private,64,3149,0
BUS-1291,2023-12-01,2023,12,Hinjewadi,Diesel,Private,65,5028,0
BUS-1291,2024-01-01,2024,1,Hinjewadi,Diesel,Private,66,4317,0
BUS-1291,2024-02-01,2024,2,Hinjewadi,Diesel,Private,67,5584,0
BUS-1291,2024-03-01,2024,3,Hinjewadi,Diesel,Private,68,7468,0
BUS-1291,2024-04-01,2024,4,Hinjewadi,Diesel,Private,69,5261,0
BUS-1291,2024-05-01,2024,5,Hinjewadi,Diesel,Private,70,5187,0
BUS-1291,2024-06-01,2024,6,Hinjewadi,Diesel,Private,71,5792,0
BUS-1291,2024-07-01,2024,7,Hinjewadi,Diesel,Private,72,6255,0
BUS-1291,2024-08-01,2024,8,Hinjewadi,Diesel,Private,73,5005,0
BUS-1291,2024-09-01,2024,9,Hinjewadi,Diesel,Private,74,4591,0
BUS-1291,2024-10-01,2024,10,Hinjewadi,Diesel,Private,75,4087,0
BUS-1291,2024-11-01,2024,11,Hinjewadi,Diesel,Private,76,7434,0
BUS-1291,2024-12-01,2024,12,Hinjewadi,Diesel,Private,77,7721,0
BUS-1292,2022-01-01,2022,1,Bhosari,Diesel,Private,37,7430,0
BUS-1292,2022-02-01,2022,2,Bhosari,Diesel,Private,38,5738,0
BUS-1292,2022-03-01,2022,3,Bhosari,Diesel,Private,39,4198,0
BUS-1292,2022-04-01,2022,4,Bhosari,Diesel,Private,40,4908,0
BUS-1292,2022-05-01,2022,5,Bhosari,Diesel,Private,41,7207,0
BUS-1292,2022-06-01,2022,6,Bhosari,Diesel,Private,42,7937,0
BUS-1292,2022-07-01,2022,7,Bhosari,Diesel,Private,43,5671,0
BUS-1292,2022-08-01,2022,8,Bhosari,Diesel,Private,44,7759,3
BUS-1292,2022-09-01,2022,9,Bhosari,Diesel,Private,45,4837,0
BUS-1292,2022-10-01,2022,10,Bhosari,Diesel,Private,46,3993,0
BUS-1292,2022-11-01,2022,11,Bhosari,Diesel,Private,47,5467,0
BUS-1292,2022-12-01,2022,12,Bhosari,Diesel,Private,48,7908,3
BUS-1292,2023-01-01,2023,1,Bhosari,Diesel,Private,49,3084,0
BUS-1292,2023-02-01,2023,2,Bhosari,Diesel,Private,50,3743,0
BUS-1292,2023-03-01,2023,3,Bhosari,Diesel,Private,51,5511,0
BUS-1292,2023-04-01,2023,4,Bhosari,Diesel,Private,52,5211,0
BUS-1292,2023-05-01,2023,5,Bhosari,Diesel,Private,53,6733,1
BUS-1292,2023-06-01,2023,6,Bhosari,Diesel,Private,54,5720,0
BUS-1292,2023-07-01,2023,7,Bhosari,Diesel,Private,55,5717,0
BUS-1292,2023-08-01,2023,8,Bhosari,Diesel,Private,56,6921,0
BUS-1292,2023-09-01,2023,9,Bhosari,Diesel,Private,57,7168,0
BUS-1292,2023-10-01,2023,10,Bhosari,Diesel,Private,58,5253,0
BUS-1292,2023-11-01,2023,11,Bhosari,Diesel,Private,59,4321,0
BUS-1292,2023-12-01,2023,12,Bhosari,Diesel,Private,60,7176,0
BUS-1292,2024-01-01,2024,1,Bhosari,Diesel,Private,61,6517,0
BUS-1292,2024-02-01,2024,2,Bhosari,Diesel,Private,62,7599,0
BUS-1292,2024-03-01,2024,3,Bhosari,Diesel,Private,63,7788,0
BUS-1292,2024-04-01,2024,4,Bhosari,Diesel,Private,64,3124,0
BUS-1292,2024-05-01,2024,5,Bhosari,Diesel,Private,65,3640,0
BUS-1292,2024-06-01,2024,6,Bhosari,Diesel,Private,66,7054,0
BUS-1292,2024-07-01,2024,7,Bhosari,Diesel,Private,67,5453,0
BUS-1292,2024-08-01,2024,8,Bhosari,Diesel,Private,68,7879,0
BUS-1292,2024-09-01,2024,9,Bhosari,Diesel,Private,69,5261,0
BUS-1292,2024-10-01,2024,10,Bhosari,Diesel,Private,70,6139,0
BUS-1292,2024-11-01,2024,11,Bhosari,Diesel,Private,71,4609,0
BUS-1292,2024-12-01,2024,12,Bhosari,Diesel,Private,72,6711,0
BUS-1293,2022-01-01,2022,1,Pimpri,e-Bus,PMPML,29,7249,3
BUS-1293,2022-02-01,2022,2,Pimpri,e-Bus,PMPML,30,5784,0
BUS-1293,2022-03-01,2022,3,Pimpri,e-Bus,PMPML,31,6759,0
BUS-1293,2022-04-01,2022,4,Pimpri,e-Bus,PMPML,32,3907,0
BUS-1293,2022-05-01,2022,5,Pimpri,e-Bus,PMPML,33,6896,0
BUS-1293,2022-06-01,2022,6,Pimpri,e-Bus,PMPML,34,5017,0
BUS-1293,2022-07-01,2022,7,Pimpri,e-Bus,PMPML,35,4180,0
BUS-1293,2022-08-01,2022,8,Pimpri,e-Bus,PMPML,36,3012,0
BUS-1293,2022-09-01,2022,9,Pimpri,e-Bus,PMPML,37,5641,3
BUS-1293,2022-10-01,2022,10,Pimpri,e-Bus,PMPML,38,3851,0
BUS-1293,2022-11-01,2022,11,Pimpri,e-Bus,PMPML,39,7608,0
BUS-1293,2022-12-01,2022,12,Pimpri,e-Bus,PMPML,40,7109,0
BUS-1293,2023-01-01,2023,1,Pimpri,e-Bus,PMPML,41,6059,0
BUS-1293,2023-02-01,2023,2,Pimpri,e-Bus,PMPML,42,3997,0
BUS-1293,2023-03-01,2023,3,Pimpri,e-Bus,PMPML,43,3357,0
BUS-1293,2023-04-01,2023,4,Pimpri,e-Bus,PMPML,44,5353,0
BUS-1293,2023-05-01,2023,5,Pimpri,e-Bus,PMPML,45,5926,1
BUS-1293,2023-06-01,2023,6,Pimpri,e-Bus,PMPML,46,5334,0
BUS-1293,2023-07-01,2023,7,Pimpri,e-Bus,PMPML,47,4162,0
BUS-1293,2023-08-01,2023,8,Pimpri,e-Bus,PMPML,48,7192,0
BUS-1293,2023-09-01,2023,9,Pimpri,e-Bus,PMPML,49,6997,0
BUS-1293,2023-10-01,2023,10,Pimpri,e-Bus,PMPML,50,5359,2
BUS-1293,2023-11-01,2023,11,Pimpri,e-Bus,PMPML,51,4214,0
BUS-1293,2023-12-01,2023,12,Pimpri,e-Bus,PMPML,52,6120,0
BUS-1293,2024-01-01,2024,1,Pimpri,e-Bus,PMPML,53,4194,0
BUS-1293,2024-02-01,2024,2,Pimpri,e-Bus,PMPML,54,7410,0
BUS-1293,2024-03-01,2024,3,Pimpri,e-Bus,PMPML,55,7826,0
BUS-1293,2024-04-01,2024,4,Pimpri,e-Bus,PMPML,56,6808,0
BUS-1293,2024-05-01,2024,5,Pimpri,e-Bus,PMPML,57,3630,0
BUS-1293,2024-06-01,2024,6,Pimpri,e-Bus,PMPML,58,6054,0
BUS-1293,2024-07-01,2024,7,Pimpri,e-Bus,PMPML,59,5536,0
BUS-1293,2024-08-01,2024,8,Pimpri,e-Bus,PMPML,60,7371,0
BUS-1293,2024-09-01,2024,9,Pimpri,e-Bus,PMPML,61,6630,1
BUS-1293,2024-10-01,2024,10,Pimpri,e-Bus,PMPML,62,5802,0
BUS-1293,2024-11-01,2024,11,Pimpri,e-Bus,PMPML,63,6873,0
BUS-1293,2024-12-01,2024,12,Pimpri,e-Bus,PMPML,64,4375,0
BUS-1294,2022-01-01,2022,1,Swargate,CNG,Private,15,4766,1
BUS-1294,2022-02-01,2022,2,Swargate,CNG,Private,16,5267,0
BUS-1294,2022-03-01,2022,3,Swargate,CNG,Private,17,5668,0
BUS-1294,2022-04-01,2022,4,Swargate,CNG,Private,18,5206,0
BUS-1294,2022-05-01,2022,5,Swargate,CNG,Private,19,5909,1
BUS-1294,2022-06-01,2022,6,Swargate,CNG,Private,20,6809,0
BUS-1294,2022-07-01,2022,7,Swargate,CNG,Private,21,7916,0
BUS-1294,2022-08-01,2022,8,Swargate,CNG,Private,22,6152,0
BUS-1294,2022-09-01,2022,9,Swargate,CNG,Private,23,5541,0
BUS-1294,2022-10-01,2022,10,Swargate,CNG,Private,24,3178,2
BUS-1294,2022-11-01,2022,11,Swargate,CNG,Private,25,5149,0
BUS-1294,2022-12-01,2022,12,Swargate,CNG,Private,26,7822,0
BUS-1294,2023-01-01,2023,1,Swargate,CNG,Private,27,3941,0
BUS-1294,2023-02-01,2023,2,Swargate,CNG,Private,28,4619,0
BUS-1294,2023-03-01,2023,3,Swargate,CNG,Private,29,7490,0
BUS-1294,2023-04-01,2023,4,Swargate,CNG,Private,30,3110,0
BUS-1294,2023-05-01,2023,5,Swargate,CNG,Private,31,7927,0
BUS-1294,2023-06-01,2023,6,Swargate,CNG,Private,32,7576,0
BUS-1294,2023-07-01,2023,7,Swargate,CNG,Private,33,4171,0
BUS-1294,2023-08-01,2023,8,Swargate,CNG,Private,34,6726,3
BUS-1294,2023-09-01,2023,9,Swargate,CNG,Private,35,4596,0
BUS-1294,2023-10-01,2023,10,Swargate,CNG,Private,36,3819,0
BUS-1294,2023-11-01,2023,11,Swargate,CNG,Private,37,5981,3
BUS-1294,2023-12-01,2023,12,Swargate,CNG,Private,38,4517,0
BUS-1294,2024-01-01,2024,1,Swargate,CNG,Private,39,7840,1
BUS-1294,2024-02-01,2024,2,Swargate,CNG,Private,40,4138,2
BUS-1294,2024-03-01,2024,3,Swargate,CNG,Private,41,5941,0
BUS-1294,2024-04-01,2024,4,Swargate,CNG,Private,42,3654,0
BUS-1294,2024-05-01,2024,5,Swargate,CNG,Private,43,7992,0
BUS-1294,2024-06-01,2024,6,Swargate,CNG,Private,44,7517,0
BUS-1294,2024-07-01,2024,7,Swargate,CNG,Private,45,6001,0
BUS-1294,2024-08-01,2024,8,Swargate,CNG,Private,46,5046,0
BUS-1294,2024-09-01,2024,9,Swargate,CNG,Private,47,5898,0
BUS-1294,2024-10-01,2024,10,Swargate,CNG,Private,48,4361,0
BUS-1294,2024-11-01,2024,11,Swargate,CNG,Private,49,6052,0
BUS-1294,2024-12-01,2024,12,Swargate,CNG,Private,50,4136,3
BUS-1295,2022-01-01,2022,1,Kothrud,Diesel,Private,98,3229,0
BUS-1295,2022-02-01,2022,2,Kothrud,Diesel,Private,99,4269,0
BUS-1295,2022-03-01,2022,3,Kothrud,Diesel,Private,100,7071,0
BUS-1295,2022-04-01,2022,4,Kothrud,Diesel,Private,101,5539,0
BUS-1295,2022-05-01,2022,5,Kothrud,Diesel,Private,102,4716,0
BUS-1295,2022-06-01,2022,6,Kothrud,Diesel,Private,103,7378,0
BUS-1295,2022-07-01,2022,7,Kothrud,Diesel,Private,104,7338,0
BUS-1295,2022-08-01,2022,8,Kothrud,Diesel,Private,105,7446,3
BUS-1295,2022-09-01,2022,9,Kothrud,Diesel,Private,106,5286,0
BUS-1295,2022-10-01,2022,10,Kothrud,Diesel,Private,107,7539,1
BUS-1295,2022-11-01,2022,11,Kothrud,Diesel,Private,108,5874,0
BUS-1295,2022-12-01,2022,12,Kothrud,Diesel,Private,109,6954,0
BUS-1295,2023-01-01,2023,1,Kothrud,Diesel,Private,110,4431,0
BUS-1295,2023-02-01,2023,2,Kothrud,Diesel,Private,111,3545,0
BUS-1295,2023-03-01,2023,3,Kothrud,Diesel,Private,112,7585,0
BUS-1295,2023-04-01,2023,4,Kothrud,Diesel,Private,113,3310,0
BUS-1295,2023-05-01,2023,5,Kothrud,Diesel,Private,114,6979,0
BUS-1295,2023-06-01,2023,6,Kothrud,Diesel,Private,115,7132,0
BUS-1295,2023-07-01,2023,7,Kothrud,Diesel,Private,116,7002,0
BUS-1295,2023-08-01,2023,8,Kothrud,Diesel,Private,117,6175,0
BUS-1295,2023-09-01,2023,9,Kothrud,Diesel,Private,118,4158,0
BUS-1295,2023-10-01,2023,10,Kothrud,Diesel,Private,119,7174,2
BUS-1295,2023-11-01,2023,11,Kothrud,Diesel,Private,120,3694,1
BUS-1295,2023-12-01,2023,12,Kothrud,Diesel,Private,121,3955,0
BUS-1295,2024-01-01,2024,1,Kothrud,Diesel,Private,122,3479,0
BUS-1295,2024-02-01,2024,2,Kothrud,Diesel,Private,123,5713,0
BUS-1295,2024-03-01,2024,3,Kothrud,Diesel,Private,124,4471,2
BUS-1295,2024-04-01,2024,4,Kothrud,Diesel,Private,125,4871,0
BUS-1295,2024-05-01,2024,5,Kothrud,Diesel,Private,126,5982,0
BUS-1295,2024-06-01,2024,6,Kothrud,Diesel,Private,127,3819,0
BUS-1295,2024-07-01,2024,7,Kothrud,Diesel,Private,128,3113,1
BUS-1295,2024-08-01,2024,8,Kothrud,Diesel,Private,129,4826,0
BUS-1295,2024-09-01,2024,9,Kothrud,Diesel,Private,130,3027,0
BUS-1295,2024-10-01,2024,10,Kothrud,Diesel,Private,131,7945,0
BUS-1295,2024-11-01,2024,11,Kothrud,Diesel,Private,132,4128,1
BUS-1295,2024-12-01,2024,12,Kothrud,Diesel,Private,133,5028,0
BUS-1296,2022-01-01,2022,1,Kothrud,e-Bus,Private,102,3850,0
BUS-1296,2022-02-01,2022,2,Kothrud,e-Bus,Private,103,6522,0
BUS-1296,2022-03-01,2022,3,Kothrud,e-Bus,Private,104,3897,0
BUS-1296,2022-04-01,2022,4,Kothrud,e-Bus,Private,105,3877,3
BUS-1296,2022-05-01,2022,5,Kothrud,e-Bus,Private,106,3806,0
BUS-1296,2022-06-01,2022,6,Kothrud,e-Bus,Private,107,7384,0
BUS-1296,2022-07-01,2022,7,Kothrud,e-Bus,Private,108,3564,2
BUS-1296,2022-08-01,2022,8,Kothrud,e-Bus,Private,109,5250,0
BUS-1296,2022-09-01,2022,9,Kothrud,e-Bus,Private,110,7067,2
BUS-1296,2022-10-01,2022,10,Kothrud,e-Bus,Private,111,3709,0
BUS-1296,2022-11-01,2022,11,Kothrud,e-Bus,Private,112,5262,0
BUS-1296,2022-12-01,2022,12,Kothrud,e-Bus,Private,113,6668,0
BUS-1296,2023-01-01,2023,1,Kothrud,e-Bus,Private,114,3191,0
